username,date,retweets,favorites,text,geo,mentions,hashtags,id,permalink
CervezaAguila,6/9/19 11:10,0,1,"Migue, !paciencia!, desde este 2 de septiembre se estan distribuyendo. Mientras reune a tu combo para que cuando llegue disfruten de # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1170006415609651200
TitoStevenson,6/9/19 11:00,0,1,bueno mis buenos dias hoy me los dio la aguila fusion limon en la puerta de casa,,,,1.17E+18,https://twitter.com/TitoStevenson/status/1170003787894988801
CervezaAguila,6/9/19 10:36,0,0,"Matatan, que gustazo nos da saber que ya tienes tu # AguilaFusionLimon. No olvides que debes tomartela bien fria.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169997917249314816
CervezaAguila,6/9/19 09:15,0,1,"Lalu, no te vas a quedar sin tu cerveza # AguilaFusionLimon. A mediados de septiembre estara en tu tienda mas cercana.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169977368401911814
CervezaAguila,6/9/19 08:47,0,1,"Bro, mientras llega nuestra # AguilaFusionLimon a tu ciudad, reune a tu combo para que disfrutes de esta fusion de sabores.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169970309962883073
jpatricia09,6/9/19 08:40,0,0,Aun no ha llegado a mi casa. Sigo a la espera. Dijeron a partir del 2 de septiembre. @ CervezaAguila # aguilafusionlimon,,@ CervezaAguila,# aguilafusionlimon,1.17E+18,https://twitter.com/jpatricia09/status/1169968594618376193
esstefyas,5/9/19 23:07,0,4,"Me retracto de lo que dije de la aguila fusion limon, es fuuull rica, supero mis expectativas (que igual eran 0) 8/10 pic.twitter.com/TfaKqBaXAm",,,,1.17E+18,https://twitter.com/esstefyas/status/1169824507457986560
ElDieGonorrea,5/9/19 21:56,0,2,"Tu amigo, el que le gusta tomar aguila fusion limon.",,,,1.17E+18,https://twitter.com/ElDieGonorrea/status/1169806463658860544
ChecheniaManda,5/9/19 21:44,1,3,Cuando creen que porque me dicen que la aguila fusion limon es para mujeres no voy a ir a probar la muestra gratis a domixx pic.twitter.com/zQ2kU8fBfV,,,,1.17E+18,https://twitter.com/ChecheniaManda/status/1169803534113681408
valentinamott,5/9/19 21:41,0,5,"La nueva aguila fusion limon, es como cuando uno espera mucho de alguien y termina decepcionado",,,,1.17E+18,https://twitter.com/valentinamott/status/1169802678219751426
CervezaAguila,5/9/19 20:38,0,1,"Carmencita, Aguila Fusion Limon es perfecta pa' fusionar a la hora que sea, ?cuando vas a destaparla con el combo?",,,,1.17E+18,https://twitter.com/CervezaAguila/status/1169786868583600129
santiagorojas4,5/9/19 20:22,0,0,"Pura proteina el pollito asado, harinas solo al almuerzo (papa cocida) se puede acompanar con una cerveza Aguila fusion limon leche (le puse apellido porque no me se el nombre). Recomendado. Buena dieta.",,,,1.17E+18,https://twitter.com/santiagorojas4/status/1169782954975014914
GMDLHM,5/9/19 20:17,0,0,Oigan y mi Aguila fusion limon? Defina ahi @ CervezaAguila,,@ CervezaAguila,,1.17E+18,https://twitter.com/GMDLHM/status/1169781728493363201
SantoremedioV,5/9/19 19:52,0,0,"Ya La Probaste AGUILA FUSION LIMON disfrutala Bien Fria, en @ SantoremedioV te ofrecemos un ambiente agradable, Tranquilo y buena musica, para disfrutar con los Amigos, en Pareja y el Combo Grupal, te brindamos... https://www.instagram.com/p/B2DOG9clRXT/?igshid=j0txpb8zdvo1 ...",,@ SantoremedioV,,1.17E+18,https://twitter.com/SantoremedioV/status/1169775364241002496
elbene2,5/9/19 18:46,0,0,Y llego mi # agulita @ CervezaAguila. Gracias por el detalle # AguilaFusionLimon pic.twitter.com/7P8jt5D672,,@ CervezaAguila,# agulita # AguilaFusionLimon,1.17E+18,https://twitter.com/elbene2/status/1169758681707229184
23Amrt,5/9/19 18:24,0,0,"Yo me iba a mandar a traer la @ Mahou_beer 5 estrellas, pero aguila ya saco la fusion limon.",,@ Mahou_beer,,1.17E+18,https://twitter.com/23Amrt/status/1169753316215140360
revistapym,5/9/19 18:00,0,0,Aguila Fusion Limon es la mas reciente apuesta de Cerveza Aguila para 2019. Se trata de una variedad que incluye un toque de limon y sera producida en la Cerveceria de Barranquilla. Mas informacion en https://bit.ly/30fGSCg,,,,1.17E+18,https://twitter.com/revistapym/status/1169747156296712192
Monaaaaa05,5/9/19 16:42,0,4,Que ganas de probar esa aguila fusion limon.,,,,1.17E+18,https://twitter.com/Monaaaaa05/status/1169727431307137029
carlosgalvis17,5/9/19 15:24,0,2,"Esperaba mas de esa Aguila fusion limon, es una light con un leve aroma a limon.",,,,1.17E+18,https://twitter.com/carlosgalvis17/status/1169707840942018563
cristiansilvag1,5/9/19 14:55,0,0,# AguilaFusionLimon ya llego @ CervezaAguilapic.twitter.com/mbtwgjH5fz,,@ CervezaAguilapic,# AguilaFusionLimon,1.17E+18,https://twitter.com/cristiansilvag1/status/1169700665100255232
CervezaAguila,5/9/19 13:44,0,1,"Ricar, preparate porque no te vas arrepentir de probar # AguilaFusionLimon. Recuerda que debes tomarla muy helada.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169682809839136770
CervezaAguila,5/9/19 13:40,0,1,"!Bro, no te preocupes! Ya veras que en menos de lo que canta un gallo tendras tu # AguilaFusionLimon. ?Ya tienes combo para tomarte la primera?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169681628114948096
cesarangel12,5/9/19 12:55,0,4,"La Aguila fusion limon, sabe a la misma Buch ligth, osea fea",,,,1.17E+18,https://twitter.com/cesarangel12/status/1169670497367470081
FannyCuelloZ,5/9/19 11:09,0,1,"No se por que dicen  no me gusto la aguila fusion por que no sabe a michelada"" oigan es solo fusion con limon no con sal !duh! Es rica""",,,,1.17E+18,https://twitter.com/FannyCuelloZ/status/1169643793500557312
jacoboefrainn,5/9/19 10:26,2,12,"Sali a probar la nueva 'aguila fusion limon' y llegue a las 5am a casa, un buen catador.",,,,1.17E+18,https://twitter.com/jacoboefrainn/status/1169632874494083072
CervezaAguila,5/9/19 10:04,0,0,"Bro, no tenemos mas # AguilaFusionLimon en nuestras neveras, pero te recomiendo estar muy pendiente de las redes, tenemos muchas sorpresas para ti.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169627452643127296
CervezaAguila,5/9/19 09:57,0,1,"Alejo, para este calor mejor tomate una # AguilaFusionLimon, y asi podras disfrutar de esta espectacular fusion de sabores.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169625600547577860
CervezaAguila,5/9/19 09:10,0,0,"!Fresco mi bro!, de que llega, llega. ?Estas listo con tu combo para disfrutar tu # AguilaFusionLimon?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169613664921509889
CervezaAguila,5/9/19 09:03,0,0,"Ese nombre esta muy serio ?no te parece, Aleja? # AguilaFusionLimon suena mas chevere. Tienes que probarla para que no te pierdas esta espectacular fusion de sabores.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169612065205604352
CervezaAguila,5/9/19 08:49,0,0,"Andre, ?listos para probar # AguilaFusionLimon con tu combo? Esta espectacular fusion de sabores no te la puedes perder.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169608377313505282
CervezaAguila,5/9/19 08:45,1,1,"Javi, muy pendiente de nuestras redes. Tenemos muchas sorpresas para ti. Lo ultimo que queremos es que te quedes sin la probadita de # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169607401361874944
CervezaAguila,5/9/19 08:40,0,1,"Anita, que tu felicidad perdure por siempre con nuestra # AguilaFusionLimon. Recuerda siempre tomarla Fria.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169606253859016704
CervezaAguila,5/9/19 08:38,0,1,"Mary, que felicidad que hayas probado nuestra # AguilaFusionLimon. La proxima tomarla muy helada para que disfrutes esta espectacular cerveza.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169605747665264640
CervezaAguila,5/9/19 08:17,0,1,"Hola, !claro que no es un montaje! Damos fe de que eres uno de los privilegiados en disfrutar una # AguilaFusionLimon. Recuerda tomarla muy helada.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169600373369253888
CervezaAguila,5/9/19 08:05,0,1,"Carito, recuerda tomar tu # AguilaFusionLimon muy fria. No te vas arrepentir de esta fusion de sabores.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169597422361858049
CervezaAguila,5/9/19 07:54,0,1,"!Sebas, que alegria mi hermano!, fuiste uno de los privilegiados en probar tu # AguilaFusionLimon.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169594554170925057
andrescepeda12,5/9/19 07:52,0,0,# AguilaFusionLimon Esperando mi cerveza que me gane la semana pasada.... @ CervezaAguila,,@ CervezaAguila,# AguilaFusionLimon,1.17E+18,https://twitter.com/andrescepeda12/status/1169594074996838401
CervezaAguila,5/9/19 07:49,0,0,"Bro, !paciencia mi hermano!, que tu # AguilaFusionLimon llegara para que disfrutes esta explosion de sabores.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169593349365481473
CervezaAguila,5/9/19 07:42,0,1,"Hola, muy pendiente de nuestras redes. Tenemos muchas sorpresas para ti. No te puedes quedar sin tu # AguilaFusionLimon",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169591553586802689
CervezaAguila,5/9/19 07:38,0,0,"Bro, ?te aseguraste de poner correctamente la direccion?, ?has estado pendiente de tu celular? !Ten paciencia!, que tu # AguilaFusionLimon llegara. No olvides tomarla muy helada.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169590629615177729
CervezaAguila,5/9/19 07:22,0,1,"Pilas, Migue, muy atento a nuestras redes, por nada del mundo te puedes perder esta fusion de sabores. ?Preparado con tu combo para que disfrutes # AguilaFusionLimon?",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169586518203293697
CervezaAguila,5/9/19 07:19,0,0,"Bro, no tenemos mas # AguilaFusionLimon en nuestras neveras, pero pilas, muy atento a nuestras redes para que no te quedes por fuera de esta fusion de sabores.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169585794199314433
CervezaAguila,5/9/19 07:05,0,1,"Carito, como tu dices, nuestra # AguilaFusionLimon se debe tomar helada para que tu paladar disfrute de esta fusion de sabores.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169582444804214785
CervezaAguila,5/9/19 06:56,1,1,"Vacan, la espera sera por poco. Pronto tendras tu # AguilaFusionLimon para que la disfrutes con tu combo. Tenemos muchas sorpresas, asi que pendiente de nuestras redes.",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169580008349806592
CervezaAguila,5/9/19 06:51,0,1,"!Alejaaaa!, nos encanta que hayas disfrutado de esta fusion de sabores. Recuerda siempre tomar # AguilaFusionLimon muy helada. !Vivela!",,,# AguilaFusionLimon,1.17E+18,https://twitter.com/CervezaAguila/status/1169578900508348416
